id,name,regular_price,promo_price,brand
1000177278,Творог детский Агуша Засыпай-ка Клубника банан мелисса 3.8% 100г,44.99,,Агуша
1000472409,Напиток овсяный Nemoloko Ваниль 200мл,39.99,29.99,Nemoloko
8000033681,Продукт кисломолочный Актимуно Кибер Персик персик малина 1.5% 95г,39.7,29.78,Actimuno
1000508291,Биойогурт питьевой Актибио Черника злаки семена льна 1.6% 260г,69.99,,Актибио
1000524625,Кисломолочный продукт Актимуно Гранат и цинк 1.5% 95г,39.7,29.78,Actimuno
1000524639,Кисломолочный продукт Актимуно Земляника шиповник и цинк 1.5% 95г,39.7,29.78,Actimuno
1000201801,Йогурт Растишка с печеньем в шоколаде яблоко-груша 3.0% 118г,59.99,,Растишка
1000489097,Десерт Epica Flavorite творожный малина маскарпоне 7.7% 130г,59.99,,Epica
1000201629,Йогурт питьевой Чудо Клубника земляника 1.9% 260г,67.99,,Чудо
1000518913,Сырок глазированный А.Ростагрокомплекс кокос 26% 50г,69.99,,А.Ростагрокомплекс
3201241161,Кисломолочный напиток Имунеле Земляника 1.2% 95мл,35.6,,Имунеле
1000172948,Сырок глазированный Ростагроэкспорт с ванилином 5% 45г,33.99,,А.Ростагрокомплекс
1000567891,Напиток Имунеле кисломолочный Цитрус-Вишня 1.2% 100г,35.6,,Имунеле
1000237066,Кисломолочный напиток Имунеле детский Клубничное мороженое 1.5% 100г,32.99,,Имунеле
1000524624,Кисломолочный продукт Актимуно Клубника и цинк 1.5% 95г,39.7,29.78,Actimuno
1000094185,Сырок глазированный А.Ростагрокомплекс с вареной сгущенкой в молочном шоколаде 26% 50г,69.99,,А.Ростагрокомплекс
1812429016,Напиток Имунеле Нео Лесные ягоды 1.2% 100г,35.6,,Имунеле
1000059925,Сырок глазированный А.Ростагрокомплекс в молочном шоколаде 26% 50г,69.99,,А.Ростагрокомплекс
1000518914,Сырок А.РостАгроКомплекс глазированный малина 26% 50г,69.99,,А.Ростагрокомплекс
8000022362,Биойогурт Актибио питьевой безлактозный малина 1.5% 260г,71.99,,Актибио
3201860020,Кисломолочный напиток Имунеле Мультифрукт 1.2% 95мл,35.6,,Имунеле
1000550998,Коктейль молочный Агуша банан-клубника 2% с 12 мес 190мл,47.99,,Агуша
1000078693,Крем-десерт в вафельном рожке с вареной сгущенкой Коровка из Кореновки 40г,42.99,,Коровка из Кореновки
1000550997,Коктейль молочный Агуша с земляникой 2% с 12мес 190мл,47.99,,Агуша
1000501598,Майонез Mr.Ricco Провансаль 67% 360мл,119.99,89.99,Mr. Ricco
8000031034,Суфле молочное ЗГДИОП ИМ.В.П.П с ванильным молочным белком в темном шоколаде 50г,129.99,,ЗГДиОП им. В.П. Пастухова
8000041245,Десерт молочный Скрепыши фигурный персиковый 6.5% 180г,149.99,124.99,Скрепыши
8000041243,Десерт молочный Скрепыши фигурный грушевый 6.5% 180г,149.99,124.99,Скрепыши
